column_a,account_id,district_id,frequency
2600,615,72,MONTHLY ISSUANCE
2601,7894,27,MONTHLY ISSUANCE
2602,3294,75,MONTHLY ISSUANCE
2603,2450,48,MONTHLY ISSUANCE
2604,1503,71,MONTHLY ISSUANCE
2605,3247,61,MONTHLY ISSUANCE
2606,3568,40,MONTHLY ISSUANCE
2607,152,1,MONTHLY ISSUANCE
2608,5072,6,MONTHLY ISSUANCE
2609,1456,9,MONTHLY ISSUANCE
2610,1622,19,MONTHLY ISSUANCE
2611,10215,38,MONTHLY ISSUANCE
2612,2247,24,MONTHLY ISSUANCE
2613,2205,51,MONTHLY ISSUANCE
2614,1543,1,MONTHLY ISSUANCE
2615,1655,41,MONTHLY ISSUANCE
2616,3976,74,MONTHLY ISSUANCE
2617,1383,11,MONTHLY ISSUANCE
2618,439,69,MONTHLY ISSUANCE
2619,1550,1,MONTHLY ISSUANCE
2620,101,35,MONTHLY ISSUANCE
2621,1473,39,MONTHLY ISSUANCE
2622,1121,32,MONTHLY ISSUANCE
2623,2254,1,MONTHLY ISSUANCE
2624,3806,36,MONTHLY ISSUANCE
2625,283,44,MONTHLY ISSUANCE
2626,2432,8,MONTHLY ISSUANCE
2627,3802,44,MONTHLY ISSUANCE
2628,3821,18,MONTHLY ISSUANCE
2629,3907,37,MONTHLY ISSUANCE
2630,3854,8,MONTHLY ISSUANCE
2631,3606,1,MONTHLY ISSUANCE
2632,1939,6,WEEKLY ISSUANCE
2633,5726,17,ISSUANCE AFTER TRANSACTION
2634,3998,2,MONTHLY ISSUANCE
2635,3021,10,MONTHLY ISSUANCE
2636,1607,71,MONTHLY ISSUANCE
2637,1733,18,MONTHLY ISSUANCE
2638,2474,33,MONTHLY ISSUANCE
2639,3816,25,MONTHLY ISSUANCE
2640,766,3,MONTHLY ISSUANCE
2641,695,5,MONTHLY ISSUANCE
2642,2287,1,MONTHLY ISSUANCE
2643,1358,39,MONTHLY ISSUANCE
2644,3019,33,MONTHLY ISSUANCE
2645,1641,50,MONTHLY ISSUANCE
2646,1624,53,MONTHLY ISSUANCE
2647,798,1,MONTHLY ISSUANCE
2648,7240,17,MONTHLY ISSUANCE
2649,4458,60,MONTHLY ISSUANCE
2650,3596,59,MONTHLY ISSUANCE
2651,1709,24,MONTHLY ISSUANCE
2652,3859,53,MONTHLY ISSUANCE
2653,481,72,MONTHLY ISSUANCE
2654,1070,62,MONTHLY ISSUANCE
2655,3280,1,MONTHLY ISSUANCE
2656,689,1,MONTHLY ISSUANCE
2657,4488,33,MONTHLY ISSUANCE
2658,2246,1,MONTHLY ISSUANCE
2659,3301,14,MONTHLY ISSUANCE
2660,7997,10,MONTHLY ISSUANCE
2661,1542,1,MONTHLY ISSUANCE
2662,5395,47,MONTHLY ISSUANCE
2663,780,3,MONTHLY ISSUANCE
2664,5505,1,MONTHLY ISSUANCE
2665,3178,4,MONTHLY ISSUANCE
2666,500,56,MONTHLY ISSUANCE
2667,3451,52,MONTHLY ISSUANCE
2668,1304,40,MONTHLY ISSUANCE
2669,3664,1,MONTHLY ISSUANCE
2670,3038,10,MONTHLY ISSUANCE
2671,951,3,MONTHLY ISSUANCE
2672,1529,1,MONTHLY ISSUANCE
2673,3027,62,MONTHLY ISSUANCE
2674,4342,74,MONTHLY ISSUANCE
2675,1582,28,MONTHLY ISSUANCE
2676,2730,23,MONTHLY ISSUANCE
2677,8896,28,ISSUANCE AFTER TRANSACTION
2678,1716,46,MONTHLY ISSUANCE
2679,986,74,MONTHLY ISSUANCE
2680,1192,29,MONTHLY ISSUANCE
2681,2116,70,MONTHLY ISSUANCE
2682,4127,50,MONTHLY ISSUANCE
2683,3791,1,WEEKLY ISSUANCE
2684,3531,59,MONTHLY ISSUANCE
2685,2994,77,MONTHLY ISSUANCE
2686,1328,8,MONTHLY ISSUANCE
2687,97,74,MONTHLY ISSUANCE
2688,3648,61,MONTHLY ISSUANCE
2689,2591,1,MONTHLY ISSUANCE
2690,1614,63,MONTHLY ISSUANCE
2691,706,49,MONTHLY ISSUANCE
2692,2232,1,MONTHLY ISSUANCE
2693,2946,54,MONTHLY ISSUANCE
2694,2346,27,MONTHLY ISSUANCE
2695,3736,54,MONTHLY ISSUANCE
2696,3887,62,MONTHLY ISSUANCE
2697,1672,5,MONTHLY ISSUANCE
2698,1752,68,MONTHLY ISSUANCE
2699,1996,6,WEEKLY ISSUANCE
2700,1244,68,MONTHLY ISSUANCE
2701,1213,36,MONTHLY ISSUANCE
2702,3928,24,MONTHLY ISSUANCE
2703,1045,3,MONTHLY ISSUANCE
2704,302,7,MONTHLY ISSUANCE
2705,444,26,MONTHLY ISSUANCE
2706,2035,53,MONTHLY ISSUANCE
2707,3942,27,WEEKLY ISSUANCE
2708,9494,21,MONTHLY ISSUANCE
2709,913,59,MONTHLY ISSUANCE
2710,3248,77,MONTHLY ISSUANCE
2711,51,67,MONTHLY ISSUANCE
2712,132,40,ISSUANCE AFTER TRANSACTION
2713,3512,46,MONTHLY ISSUANCE
2714,6792,1,MONTHLY ISSUANCE
2715,491,44,MONTHLY ISSUANCE
2716,9513,59,MONTHLY ISSUANCE
2717,684,49,MONTHLY ISSUANCE
2718,3285,43,MONTHLY ISSUANCE
2719,3434,32,MONTHLY ISSUANCE
2720,2619,20,MONTHLY ISSUANCE
2721,6158,67,MONTHLY ISSUANCE
2722,1013,59,MONTHLY ISSUANCE
2723,3523,65,MONTHLY ISSUANCE
2724,136,74,MONTHLY ISSUANCE
2725,632,29,MONTHLY ISSUANCE
2726,3769,3,MONTHLY ISSUANCE
2727,2757,54,MONTHLY ISSUANCE
2728,360,32,MONTHLY ISSUANCE
2729,9199,72,MONTHLY ISSUANCE
2730,2752,74,MONTHLY ISSUANCE
2731,10694,73,WEEKLY ISSUANCE
2732,76,52,MONTHLY ISSUANCE
2733,1924,66,MONTHLY ISSUANCE
2734,8772,1,MONTHLY ISSUANCE
2735,2505,60,MONTHLY ISSUANCE
2736,7542,54,MONTHLY ISSUANCE
2737,1074,59,MONTHLY ISSUANCE
2738,3495,54,MONTHLY ISSUANCE
2739,1904,70,MONTHLY ISSUANCE
2740,1040,19,MONTHLY ISSUANCE
2741,776,66,MONTHLY ISSUANCE
2742,3162,63,WEEKLY ISSUANCE
2743,379,32,MONTHLY ISSUANCE
2744,3731,70,MONTHLY ISSUANCE
2745,1323,43,MONTHLY ISSUANCE
2746,580,75,MONTHLY ISSUANCE
2747,2805,39,MONTHLY ISSUANCE
2748,1399,45,MONTHLY ISSUANCE
2749,1210,28,MONTHLY ISSUANCE
2750,8972,70,MONTHLY ISSUANCE
2751,891,34,MONTHLY ISSUANCE
2752,2888,19,MONTHLY ISSUANCE
2753,832,42,MONTHLY ISSUANCE
2754,1905,34,MONTHLY ISSUANCE
2755,7713,50,WEEKLY ISSUANCE
2756,4099,54,MONTHLY ISSUANCE
2757,3055,15,MONTHLY ISSUANCE
2758,1715,60,MONTHLY ISSUANCE
2759,1646,1,WEEKLY ISSUANCE
2760,612,1,MONTHLY ISSUANCE
2761,450,59,MONTHLY ISSUANCE
2762,10445,72,MONTHLY ISSUANCE
2763,268,3,MONTHLY ISSUANCE
2764,3240,35,WEEKLY ISSUANCE
2765,877,1,MONTHLY ISSUANCE
2766,621,52,MONTHLY ISSUANCE
2767,1124,26,MONTHLY ISSUANCE
2768,687,27,MONTHLY ISSUANCE
2769,3590,57,MONTHLY ISSUANCE
2770,3459,76,MONTHLY ISSUANCE
2771,2389,40,MONTHLY ISSUANCE
2772,2837,46,MONTHLY ISSUANCE
2773,2190,41,WEEKLY ISSUANCE
2774,3746,70,MONTHLY ISSUANCE
2775,2982,19,MONTHLY ISSUANCE
2776,9263,68,MONTHLY ISSUANCE
2777,1405,53,MONTHLY ISSUANCE
2778,1954,72,MONTHLY ISSUANCE
2779,1973,71,MONTHLY ISSUANCE
2780,3448,58,WEEKLY ISSUANCE
2781,1913,48,MONTHLY ISSUANCE
2782,958,72,MONTHLY ISSUANCE
2783,3199,66,MONTHLY ISSUANCE
2784,375,68,MONTHLY ISSUANCE
2785,1270,55,ISSUANCE AFTER TRANSACTION
2786,9548,62,MONTHLY ISSUANCE
2787,3522,16,MONTHLY ISSUANCE
2788,669,35,MONTHLY ISSUANCE
2789,732,38,MONTHLY ISSUANCE
2790,4585,27,MONTHLY ISSUANCE
2791,171,46,MONTHLY ISSUANCE
2792,3676,58,MONTHLY ISSUANCE
2793,1082,2,MONTHLY ISSUANCE
2794,6699,35,MONTHLY ISSUANCE
2795,1219,1,MONTHLY ISSUANCE
2796,4803,26,MONTHLY ISSUANCE
2797,1528,50,MONTHLY ISSUANCE
2798,9510,1,MONTHLY ISSUANCE
2799,7926,69,WEEKLY ISSUANCE
2800,3591,1,ISSUANCE AFTER TRANSACTION
2801,1058,47,MONTHLY ISSUANCE
2802,1431,41,MONTHLY ISSUANCE
2803,181,21,MONTHLY ISSUANCE
2804,603,62,MONTHLY ISSUANCE
2805,409,1,MONTHLY ISSUANCE
2806,3584,55,MONTHLY ISSUANCE
2807,93,2,MONTHLY ISSUANCE
2808,2104,48,MONTHLY ISSUANCE
2809,2710,12,MONTHLY ISSUANCE
2810,3957,33,WEEKLY ISSUANCE
2811,1869,1,MONTHLY ISSUANCE
2812,2397,70,MONTHLY ISSUANCE
2813,2603,9,MONTHLY ISSUANCE
2814,3723,2,MONTHLY ISSUANCE
2815,3668,1,MONTHLY ISSUANCE
2816,2400,40,MONTHLY ISSUANCE
2817,3015,19,MONTHLY ISSUANCE
2818,558,10,MONTHLY ISSUANCE
2819,3114,1,MONTHLY ISSUANCE
2820,4626,9,MONTHLY ISSUANCE
2821,1444,70,MONTHLY ISSUANCE
2822,4447,62,MONTHLY ISSUANCE
2823,3515,68,MONTHLY ISSUANCE
2824,8158,48,WEEKLY ISSUANCE
2825,848,31,MONTHLY ISSUANCE
2826,1086,37,MONTHLY ISSUANCE
2827,2602,46,MONTHLY ISSUANCE
2828,4768,39,MONTHLY ISSUANCE
2829,507,52,MONTHLY ISSUANCE
2830,3647,77,MONTHLY ISSUANCE
2831,3180,1,MONTHLY ISSUANCE
2832,1271,17,MONTHLY ISSUANCE
2833,2870,1,MONTHLY ISSUANCE
2834,3645,36,MONTHLY ISSUANCE
2835,3239,5,MONTHLY ISSUANCE
2836,3485,53,MONTHLY ISSUANCE
2837,567,15,MONTHLY ISSUANCE
2838,373,67,MONTHLY ISSUANCE
2839,2977,28,MONTHLY ISSUANCE
2840,488,25,MONTHLY ISSUANCE
2841,3120,1,MONTHLY ISSUANCE
2842,3801,1,MONTHLY ISSUANCE
2843,72,1,WEEKLY ISSUANCE
2844,10361,21,MONTHLY ISSUANCE
2845,587,19,MONTHLY ISSUANCE
2846,1097,67,MONTHLY ISSUANCE
2847,3206,38,MONTHLY ISSUANCE
2848,3696,1,MONTHLY ISSUANCE
2849,2387,70,MONTHLY ISSUANCE
2850,3585,1,MONTHLY ISSUANCE
2851,2706,47,MONTHLY ISSUANCE
2852,2773,38,MONTHLY ISSUANCE
2853,1781,10,MONTHLY ISSUANCE
2854,962,64,MONTHLY ISSUANCE
2855,2395,3,MONTHLY ISSUANCE
2856,3227,1,MONTHLY ISSUANCE
2857,2295,57,MONTHLY ISSUANCE
2858,9631,11,MONTHLY ISSUANCE
2859,140,24,MONTHLY ISSUANCE
2860,788,12,MONTHLY ISSUANCE
2861,2040,75,MONTHLY ISSUANCE
2862,1029,26,MONTHLY ISSUANCE
2863,3318,62,MONTHLY ISSUANCE
2864,2420,35,MONTHLY ISSUANCE
2865,3432,1,MONTHLY ISSUANCE
2866,6688,16,MONTHLY ISSUANCE
2867,3899,22,MONTHLY ISSUANCE
2868,1275,32,MONTHLY ISSUANCE
2869,1087,55,MONTHLY ISSUANCE
2870,1396,46,MONTHLY ISSUANCE
2871,3573,59,MONTHLY ISSUANCE
2872,3149,57,MONTHLY ISSUANCE
2873,1007,1,MONTHLY ISSUANCE
2874,4379,44,MONTHLY ISSUANCE
2875,2950,62,MONTHLY ISSUANCE
2876,3793,5,MONTHLY ISSUANCE
2877,3588,33,MONTHLY ISSUANCE
2878,878,52,MONTHLY ISSUANCE
2879,3864,33,MONTHLY ISSUANCE
2880,1266,57,MONTHLY ISSUANCE
2881,3089,12,WEEKLY ISSUANCE
2882,7181,77,ISSUANCE AFTER TRANSACTION
2883,1241,53,MONTHLY ISSUANCE
2884,1004,70,MONTHLY ISSUANCE
2885,2344,13,MONTHLY ISSUANCE
2886,2530,74,MONTHLY ISSUANCE
2887,170,59,MONTHLY ISSUANCE
2888,2319,58,MONTHLY ISSUANCE
2889,7033,75,MONTHLY ISSUANCE
2890,88,31,MONTHLY ISSUANCE
2891,1480,41,WEEKLY ISSUANCE
2892,2526,16,MONTHLY ISSUANCE
2893,2604,68,MONTHLY ISSUANCE
2894,5269,49,MONTHLY ISSUANCE
2895,3563,1,MONTHLY ISSUANCE
2896,3550,68,MONTHLY ISSUANCE
2897,1903,11,MONTHLY ISSUANCE
2898,3153,2,MONTHLY ISSUANCE
2899,265,19,MONTHLY ISSUANCE
2900,2812,18,MONTHLY ISSUANCE
2901,1609,41,MONTHLY ISSUANCE
2902,2737,69,MONTHLY ISSUANCE
2903,7101,54,MONTHLY ISSUANCE
2904,313,73,MONTHLY ISSUANCE
2905,2593,5,MONTHLY ISSUANCE
2906,1232,48,MONTHLY ISSUANCE
2907,2108,74,MONTHLY ISSUANCE
2908,3694,70,MONTHLY ISSUANCE
2909,1289,72,MONTHLY ISSUANCE
2910,2445,52,MONTHLY ISSUANCE
2911,7733,19,WEEKLY ISSUANCE
2912,1758,21,MONTHLY ISSUANCE
2913,9859,27,MONTHLY ISSUANCE
2914,10711,36,MONTHLY ISSUANCE
2915,725,70,MONTHLY ISSUANCE
2916,1739,3,MONTHLY ISSUANCE
2917,10202,70,MONTHLY ISSUANCE
2918,506,67,MONTHLY ISSUANCE
2919,955,59,MONTHLY ISSUANCE
2920,932,20,MONTHLY ISSUANCE
2921,413,18,MONTHLY ISSUANCE
2922,3334,67,MONTHLY ISSUANCE
2923,2625,48,WEEKLY ISSUANCE
2924,2147,28,MONTHLY ISSUANCE
2925,984,2,MONTHLY ISSUANCE
2926,3848,20,MONTHLY ISSUANCE
2927,2825,54,MONTHLY ISSUANCE
2928,5602,19,ISSUANCE AFTER TRANSACTION
2929,1094,35,MONTHLY ISSUANCE
2930,690,10,MONTHLY ISSUANCE
2931,2945,6,MONTHLY ISSUANCE
2932,573,1,WEEKLY ISSUANCE
2933,2131,70,MONTHLY ISSUANCE
2934,2821,54,MONTHLY ISSUANCE
2935,2112,44,MONTHLY ISSUANCE
2936,2506,22,ISSUANCE AFTER TRANSACTION
2937,1078,1,MONTHLY ISSUANCE
2938,1895,35,MONTHLY ISSUANCE
2939,2961,9,MONTHLY ISSUANCE
2940,3426,9,WEEKLY ISSUANCE
2941,3204,61,MONTHLY ISSUANCE
2942,2887,76,MONTHLY ISSUANCE
2943,2468,4,MONTHLY ISSUANCE
2944,3350,74,MONTHLY ISSUANCE
2945,858,52,MONTHLY ISSUANCE
2946,2359,54,MONTHLY ISSUANCE
2947,3726,54,MONTHLY ISSUANCE
2948,584,31,MONTHLY ISSUANCE
2949,392,1,MONTHLY ISSUANCE
2950,869,16,MONTHLY ISSUANCE
2951,526,67,MONTHLY ISSUANCE
2952,571,72,MONTHLY ISSUANCE
2953,3946,70,MONTHLY ISSUANCE
2954,2573,4,MONTHLY ISSUANCE
2955,593,48,MONTHLY ISSUANCE
2956,4086,66,MONTHLY ISSUANCE
2957,6461,50,MONTHLY ISSUANCE
2958,110,36,MONTHLY ISSUANCE
2959,9138,26,MONTHLY ISSUANCE
2960,5837,5,MONTHLY ISSUANCE
2961,971,12,MONTHLY ISSUANCE
2962,81,74,MONTHLY ISSUANCE
2963,4537,53,WEEKLY ISSUANCE
2964,2266,50,MONTHLY ISSUANCE
2965,137,70,MONTHLY ISSUANCE
2966,3562,50,MONTHLY ISSUANCE
2967,1893,48,MONTHLY ISSUANCE
2968,2882,44,MONTHLY ISSUANCE
2969,5250,8,WEEKLY ISSUANCE
2970,7674,1,MONTHLY ISSUANCE
2971,11123,39,MONTHLY ISSUANCE
2972,1765,18,MONTHLY ISSUANCE
2973,847,2,MONTHLY ISSUANCE
2974,4618,3,MONTHLY ISSUANCE
2975,3543,74,MONTHLY ISSUANCE
2976,1471,1,MONTHLY ISSUANCE
2977,3472,55,MONTHLY ISSUANCE
2978,2407,1,MONTHLY ISSUANCE
2979,378,68,MONTHLY ISSUANCE
2980,1188,16,MONTHLY ISSUANCE
2981,2652,1,MONTHLY ISSUANCE
2982,3526,1,MONTHLY ISSUANCE
2983,113,55,MONTHLY ISSUANCE
2984,3733,33,MONTHLY ISSUANCE
2985,683,74,MONTHLY ISSUANCE
2986,3494,60,MONTHLY ISSUANCE
2987,3518,9,MONTHLY ISSUANCE
2988,4320,61,MONTHLY ISSUANCE
2989,6495,6,MONTHLY ISSUANCE
2990,3511,70,MONTHLY ISSUANCE
2991,303,71,MONTHLY ISSUANCE
2992,3932,74,MONTHLY ISSUANCE
2993,2717,74,MONTHLY ISSUANCE
2994,2983,42,MONTHLY ISSUANCE
2995,1490,5,MONTHLY ISSUANCE
2996,3443,45,MONTHLY ISSUANCE
2997,11027,32,WEEKLY ISSUANCE
2998,3491,51,MONTHLY ISSUANCE
2999,6453,34,MONTHLY ISSUANCE
3000,7907,70,MONTHLY ISSUANCE
3001,2291,49,MONTHLY ISSUANCE
3002,1900,27,MONTHLY ISSUANCE
3003,4389,77,MONTHLY ISSUANCE
3004,3192,18,MONTHLY ISSUANCE
3005,836,46,MONTHLY ISSUANCE
3006,3880,3,MONTHLY ISSUANCE
3007,7424,68,MONTHLY ISSUANCE
3008,1187,55,MONTHLY ISSUANCE
3009,25,68,MONTHLY ISSUANCE
3010,10954,25,MONTHLY ISSUANCE
3011,1571,66,MONTHLY ISSUANCE
3012,1160,39,WEEKLY ISSUANCE
3013,1985,20,MONTHLY ISSUANCE
3014,3359,8,MONTHLY ISSUANCE
3015,9646,1,WEEKLY ISSUANCE
3016,1906,1,MONTHLY ISSUANCE
3017,194,44,MONTHLY ISSUANCE
3018,371,12,MONTHLY ISSUANCE
3019,9159,64,MONTHLY ISSUANCE
3020,3040,17,MONTHLY ISSUANCE
3021,4071,64,MONTHLY ISSUANCE
3022,2278,1,MONTHLY ISSUANCE
3023,2350,18,MONTHLY ISSUANCE
3024,4438,48,MONTHLY ISSUANCE
3025,2004,42,MONTHLY ISSUANCE
3026,2101,9,MONTHLY ISSUANCE
3027,3397,49,MONTHLY ISSUANCE
3028,1267,43,MONTHLY ISSUANCE
3029,2102,41,MONTHLY ISSUANCE
3030,1654,30,MONTHLY ISSUANCE
3031,2383,68,MONTHLY ISSUANCE
3032,2134,52,MONTHLY ISSUANCE
3033,1738,15,MONTHLY ISSUANCE
3034,1576,35,WEEKLY ISSUANCE
3035,3614,19,MONTHLY ISSUANCE
3036,2066,25,MONTHLY ISSUANCE
3037,2117,48,MONTHLY ISSUANCE
3038,436,30,MONTHLY ISSUANCE
3039,2329,1,MONTHLY ISSUANCE
3040,4442,54,MONTHLY ISSUANCE
3041,1325,26,MONTHLY ISSUANCE
3042,715,32,MONTHLY ISSUANCE
3043,9491,7,WEEKLY ISSUANCE
3044,2917,68,MONTHLY ISSUANCE
3045,503,1,MONTHLY ISSUANCE
3046,2794,74,MONTHLY ISSUANCE
3047,2191,1,MONTHLY ISSUANCE
3048,2947,57,MONTHLY ISSUANCE
3049,2086,70,WEEKLY ISSUANCE
3050,3020,3,MONTHLY ISSUANCE
3051,1211,49,MONTHLY ISSUANCE
3052,2724,11,MONTHLY ISSUANCE
3053,963,7,MONTHLY ISSUANCE
3054,3749,68,MONTHLY ISSUANCE
3055,1223,70,MONTHLY ISSUANCE
3056,613,74,ISSUANCE AFTER TRANSACTION
3057,2149,7,MONTHLY ISSUANCE
3058,416,6,MONTHLY ISSUANCE
3059,1501,50,MONTHLY ISSUANCE
3060,2114,30,MONTHLY ISSUANCE
3061,176,71,WEEKLY ISSUANCE
3062,3066,74,MONTHLY ISSUANCE
3063,911,60,MONTHLY ISSUANCE
3064,779,16,MONTHLY ISSUANCE
3065,916,1,MONTHLY ISSUANCE
3066,271,1,MONTHLY ISSUANCE
3067,2439,74,MONTHLY ISSUANCE
3068,2210,31,MONTHLY ISSUANCE
3069,1885,47,MONTHLY ISSUANCE
3070,447,5,MONTHLY ISSUANCE
3071,3549,27,MONTHLY ISSUANCE
3072,1563,47,MONTHLY ISSUANCE
3073,753,31,MONTHLY ISSUANCE
3074,2764,53,MONTHLY ISSUANCE
3075,2973,23,MONTHLY ISSUANCE
3076,2209,65,MONTHLY ISSUANCE
3077,2013,54,MONTHLY ISSUANCE
3078,1935,38,MONTHLY ISSUANCE
3079,382,14,MONTHLY ISSUANCE
3080,42,39,MONTHLY ISSUANCE
3081,945,18,MONTHLY ISSUANCE
3082,8038,47,MONTHLY ISSUANCE
3083,967,15,MONTHLY ISSUANCE
3084,3741,65,MONTHLY ISSUANCE
3085,3311,8,MONTHLY ISSUANCE
3086,656,3,MONTHLY ISSUANCE
3087,1667,56,MONTHLY ISSUANCE
3088,3789,6,MONTHLY ISSUANCE
3089,7637,46,MONTHLY ISSUANCE
3090,4010,30,MONTHLY ISSUANCE
3091,4144,1,MONTHLY ISSUANCE
3092,3347,4,MONTHLY ISSUANCE
3093,2976,13,MONTHLY ISSUANCE
3094,4480,58,MONTHLY ISSUANCE
3095,4969,60,WEEKLY ISSUANCE
3096,1274,54,WEEKLY ISSUANCE
3097,7099,1,MONTHLY ISSUANCE
3098,166,17,MONTHLY ISSUANCE
3099,1367,74,MONTHLY ISSUANCE
3100,2795,11,MONTHLY ISSUANCE
3101,2034,54,MONTHLY ISSUANCE
3102,2622,1,MONTHLY ISSUANCE
3103,10562,51,MONTHLY ISSUANCE
3104,1593,16,MONTHLY ISSUANCE
3105,3004,11,MONTHLY ISSUANCE
3106,617,74,MONTHLY ISSUANCE
3107,2746,24,MONTHLY ISSUANCE
3108,3427,36,MONTHLY ISSUANCE
3109,58,29,MONTHLY ISSUANCE
3110,918,60,MONTHLY ISSUANCE
3111,324,1,MONTHLY ISSUANCE
3112,9826,68,MONTHLY ISSUANCE
3113,2094,73,MONTHLY ISSUANCE
3114,20,74,MONTHLY ISSUANCE
3115,2930,1,MONTHLY ISSUANCE
3116,182,47,MONTHLY ISSUANCE
3117,1517,5,MONTHLY ISSUANCE
3118,4186,1,MONTHLY ISSUANCE
3119,3467,17,MONTHLY ISSUANCE
3120,1350,21,WEEKLY ISSUANCE
3121,10220,44,MONTHLY ISSUANCE
3122,2792,1,MONTHLY ISSUANCE
3123,1504,1,MONTHLY ISSUANCE
3124,3161,48,MONTHLY ISSUANCE
3125,987,15,MONTHLY ISSUANCE
3126,2360,26,MONTHLY ISSUANCE
3127,399,1,MONTHLY ISSUANCE
3128,637,49,MONTHLY ISSUANCE
3129,3353,74,MONTHLY ISSUANCE
3130,4588,12,MONTHLY ISSUANCE
3131,10,54,MONTHLY ISSUANCE
3132,2113,7,MONTHLY ISSUANCE
3133,2677,5,MONTHLY ISSUANCE
3134,6062,24,MONTHLY ISSUANCE
3135,2065,61,MONTHLY ISSUANCE
3136,1894,6,MONTHLY ISSUANCE
3137,1117,68,MONTHLY ISSUANCE
3138,833,31,MONTHLY ISSUANCE
3139,3155,28,MONTHLY ISSUANCE
3140,242,69,MONTHLY ISSUANCE
3141,812,1,MONTHLY ISSUANCE
3142,3774,72,MONTHLY ISSUANCE
3143,3272,53,MONTHLY ISSUANCE
3144,7990,9,MONTHLY ISSUANCE
3145,7262,70,MONTHLY ISSUANCE
3146,3504,70,MONTHLY ISSUANCE
3147,2347,38,MONTHLY ISSUANCE
3148,269,3,MONTHLY ISSUANCE
3149,1258,3,MONTHLY ISSUANCE
3150,3418,42,ISSUANCE AFTER TRANSACTION
3151,871,1,MONTHLY ISSUANCE
3152,2953,1,MONTHLY ISSUANCE
3153,3126,17,MONTHLY ISSUANCE
3154,1293,40,MONTHLY ISSUANCE
3155,406,63,MONTHLY ISSUANCE
3156,4456,14,MONTHLY ISSUANCE
3157,174,52,MONTHLY ISSUANCE
3158,694,67,MONTHLY ISSUANCE
3159,2885,1,MONTHLY ISSUANCE
3160,2872,1,MONTHLY ISSUANCE
3161,920,58,MONTHLY ISSUANCE
3162,1525,57,MONTHLY ISSUANCE
3163,1997,74,MONTHLY ISSUANCE
3164,1679,68,MONTHLY ISSUANCE
3165,7082,57,MONTHLY ISSUANCE
3166,1910,60,MONTHLY ISSUANCE
3167,5362,76,WEEKLY ISSUANCE
3168,1408,10,MONTHLY ISSUANCE
3169,125,2,ISSUANCE AFTER TRANSACTION
3170,2655,1,MONTHLY ISSUANCE
3171,2314,2,MONTHLY ISSUANCE
3172,297,74,MONTHLY ISSUANCE
3173,2914,4,MONTHLY ISSUANCE
3174,4405,41,MONTHLY ISSUANCE
3175,2084,44,MONTHLY ISSUANCE
3176,2045,34,MONTHLY ISSUANCE
3177,2058,34,MONTHLY ISSUANCE
3178,1190,52,MONTHLY ISSUANCE
3179,1067,34,MONTHLY ISSUANCE
3180,2629,66,MONTHLY ISSUANCE
3181,1774,61,MONTHLY ISSUANCE
3182,2156,1,MONTHLY ISSUANCE
3183,2349,72,MONTHLY ISSUANCE
3184,2614,44,MONTHLY ISSUANCE
3185,339,46,WEEKLY ISSUANCE
3186,2164,63,MONTHLY ISSUANCE
3187,3508,42,MONTHLY ISSUANCE
3188,164,60,MONTHLY ISSUANCE
3189,1799,9,MONTHLY ISSUANCE
3190,1600,1,MONTHLY ISSUANCE
3191,3044,72,MONTHLY ISSUANCE
3192,3499,51,MONTHLY ISSUANCE
3193,1474,63,MONTHLY ISSUANCE
3194,2026,64,MONTHLY ISSUANCE
3195,1556,54,MONTHLY ISSUANCE
3196,6075,19,MONTHLY ISSUANCE
3197,1066,16,WEEKLY ISSUANCE
3198,2275,1,MONTHLY ISSUANCE
3199,5305,47,MONTHLY ISSUANCE
3200,1329,53,MONTHLY ISSUANCE
3201,3098,1,MONTHLY ISSUANCE
3202,4349,74,MONTHLY ISSUANCE
3203,2990,30,MONTHLY ISSUANCE
3204,3800,30,MONTHLY ISSUANCE
3205,3191,72,MONTHLY ISSUANCE
3206,2076,18,MONTHLY ISSUANCE
3207,1002,50,MONTHLY ISSUANCE
3208,8381,14,MONTHLY ISSUANCE
3209,1957,33,MONTHLY ISSUANCE
3210,3569,1,MONTHLY ISSUANCE
3211,10789,75,MONTHLY ISSUANCE
3212,831,44,MONTHLY ISSUANCE
3213,6083,6,WEEKLY ISSUANCE
3214,1669,39,MONTHLY ISSUANCE
3215,8268,59,MONTHLY ISSUANCE
3216,1063,68,MONTHLY ISSUANCE
3217,1532,54,MONTHLY ISSUANCE
3218,3179,71,MONTHLY ISSUANCE
3219,2906,49,MONTHLY ISSUANCE
3220,1538,22,MONTHLY ISSUANCE
3221,2640,1,MONTHLY ISSUANCE
3222,2921,54,MONTHLY ISSUANCE
3223,3431,64,MONTHLY ISSUANCE
3224,3967,54,MONTHLY ISSUANCE
3225,1173,11,MONTHLY ISSUANCE
3226,7632,68,MONTHLY ISSUANCE
3227,2339,63,MONTHLY ISSUANCE
3228,1100,35,MONTHLY ISSUANCE
3229,1484,70,MONTHLY ISSUANCE
3230,2801,11,MONTHLY ISSUANCE
3231,1113,8,MONTHLY ISSUANCE
3232,770,7,MONTHLY ISSUANCE
3233,2332,77,MONTHLY ISSUANCE
3234,1463,32,MONTHLY ISSUANCE
3235,3894,52,MONTHLY ISSUANCE
3236,2091,1,MONTHLY ISSUANCE
3237,1377,1,MONTHLY ISSUANCE
3238,9241,74,MONTHLY ISSUANCE
